Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Non-melanoma skin cancer (rare types),2005,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Persons,15-19,1,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2005,Persons,30-34,2,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Persons,35-39,8,0.5
Actual,Non-melanoma skin cancer (rare types),2005,Persons,40-44,10,0.7
Actual,Non-melanoma skin cancer (rare types),2005,Persons,45-49,18,1.2
Actual,Non-melanoma skin cancer (rare types),2005,Persons,50-54,17,1.3
Actual,Non-melanoma skin cancer (rare types),2005,Persons,55-59,27,2.2
Actual,Non-melanoma skin cancer (rare types),2005,Persons,60-64,36,3.8
Actual,Non-melanoma skin cancer (rare types),2005,Persons,65-69,44,5.8
Actual,Non-melanoma skin cancer (rare types),2005,Persons,70-74,62,10.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,75-79,129,23.7
Actual,Non-melanoma skin cancer (rare types),2005,Persons,80-84,104,26.5
Actual,Non-melanoma skin cancer (rare types),2005,Persons,85-89,75,37.5
Actual,Non-melanoma skin cancer (rare types),2005,Persons,90+,33,32.2
Actual,Non-melanoma skin cancer (rare types),2005,Persons,All ages combined,571,2.8
Actual,Non-melanoma skin cancer (rare types),2006,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,10-14,2,0.1
Actual,Non-melanoma skin cancer (rare types),2006,Persons,15-19,2,0.1
Actual,Non-melanoma skin cancer (rare types),2006,Persons,20-24,2,0.1
Actual,Non-melanoma skin cancer (rare types),2006,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2006,Persons,30-34,4,0.3
Actual,Non-melanoma skin cancer (rare types),2006,Persons,35-39,7,0.5
Actual,Non-melanoma skin cancer (rare types),2006,Persons,40-44,11,0.7
Actual,Non-melanoma skin cancer (rare types),2006,Persons,45-49,14,0.9
Actual,Non-melanoma skin cancer (rare types),2006,Persons,50-54,27,2.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,55-59,27,2.1
Actual,Non-melanoma skin cancer (rare types),2006,Persons,60-64,48,4.9
Actual,Non-melanoma skin cancer (rare types),2006,Persons,65-69,56,7.2
Actual,Non-melanoma skin cancer (rare types),2006,Persons,70-74,79,12.7
Actual,Non-melanoma skin cancer (rare types),2006,Persons,75-79,86,15.7
Actual,Non-melanoma skin cancer (rare types),2006,Persons,80-84,117,29.1
Actual,Non-melanoma skin cancer (rare types),2006,Persons,85-89,86,40.5
Actual,Non-melanoma skin cancer (rare types),2006,Persons,90+,41,38.5
Actual,Non-melanoma skin cancer (rare types),2006,Persons,All ages combined,612,3.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2007,Persons,25-29,4,0.3
Actual,Non-melanoma skin cancer (rare types),2007,Persons,30-34,2,0.1
Actual,Non-melanoma skin cancer (rare types),2007,Persons,35-39,7,0.4
Actual,Non-melanoma skin cancer (rare types),2007,Persons,40-44,12,0.8
Actual,Non-melanoma skin cancer (rare types),2007,Persons,45-49,23,1.5
Actual,Non-melanoma skin cancer (rare types),2007,Persons,50-54,31,2.3
Actual,Non-melanoma skin cancer (rare types),2007,Persons,55-59,49,3.9
Actual,Non-melanoma skin cancer (rare types),2007,Persons,60-64,56,5.3
Actual,Non-melanoma skin cancer (rare types),2007,Persons,65-69,43,5.4
Actual,Non-melanoma skin cancer (rare types),2007,Persons,70-74,78,12.2
Actual,Non-melanoma skin cancer (rare types),2007,Persons,75-79,98,17.9
Actual,Non-melanoma skin cancer (rare types),2007,Persons,80-84,111,27.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,85-89,93,41.1
Actual,Non-melanoma skin cancer (rare types),2007,Persons,90+,50,45.1
Actual,Non-melanoma skin cancer (rare types),2007,Persons,All ages combined,658,3.2
Actual,Non-melanoma skin cancer (rare types),2008,Persons,00-04,1,0.1
Actual,Non-melanoma skin cancer (rare types),2008,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2008,Persons,25-29,2,0.1
Actual,Non-melanoma skin cancer (rare types),2008,Persons,30-34,5,0.3
Actual,Non-melanoma skin cancer (rare types),2008,Persons,35-39,10,0.6
Actual,Non-melanoma skin cancer (rare types),2008,Persons,40-44,7,0.5
Actual,Non-melanoma skin cancer (rare types),2008,Persons,45-49,16,1.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,50-54,18,1.3
Actual,Non-melanoma skin cancer (rare types),2008,Persons,55-59,43,3.4
Actual,Non-melanoma skin cancer (rare types),2008,Persons,60-64,41,3.7
Actual,Non-melanoma skin cancer (rare types),2008,Persons,65-69,62,7.5
Actual,Non-melanoma skin cancer (rare types),2008,Persons,70-74,94,14.3
Actual,Non-melanoma skin cancer (rare types),2008,Persons,75-79,91,16.6
Actual,Non-melanoma skin cancer (rare types),2008,Persons,80-84,99,23.5
Actual,Non-melanoma skin cancer (rare types),2008,Persons,85-89,103,43.1
Actual,Non-melanoma skin cancer (rare types),2008,Persons,90+,50,44.1
Actual,Non-melanoma skin cancer (rare types),2008,Persons,All ages combined,643,3.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,05-09,1,0.1
Actual,Non-melanoma skin cancer (rare types),2009,Persons,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2009,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2009,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2009,Persons,30-34,5,0.3
Actual,Non-melanoma skin cancer (rare types),2009,Persons,35-39,6,0.4
Actual,Non-melanoma skin cancer (rare types),2009,Persons,40-44,8,0.5
Actual,Non-melanoma skin cancer (rare types),2009,Persons,45-49,15,1.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,50-54,20,1.4
Actual,Non-melanoma skin cancer (rare types),2009,Persons,55-59,30,2.3
Actual,Non-melanoma skin cancer (rare types),2009,Persons,60-64,45,3.9
Actual,Non-melanoma skin cancer (rare types),2009,Persons,65-69,63,7.3
Actual,Non-melanoma skin cancer (rare types),2009,Persons,70-74,97,14.3
Actual,Non-melanoma skin cancer (rare types),2009,Persons,75-79,104,19.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,80-84,134,31.3
Actual,Non-melanoma skin cancer (rare types),2009,Persons,85-89,120,47.6
Actual,Non-melanoma skin cancer (rare types),2009,Persons,90+,40,34.5
Actual,Non-melanoma skin cancer (rare types),2009,Persons,All ages combined,693,3.2
Actual,Non-melanoma skin cancer (rare types),2010,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,15-19,2,0.1
Actual,Non-melanoma skin cancer (rare types),2010,Persons,20-24,2,0.1
Actual,Non-melanoma skin cancer (rare types),2010,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2010,Persons,30-34,4,0.3
Actual,Non-melanoma skin cancer (rare types),2010,Persons,35-39,13,0.8
Actual,Non-melanoma skin cancer (rare types),2010,Persons,40-44,10,0.7
Actual,Non-melanoma skin cancer (rare types),2010,Persons,45-49,20,1.3
Actual,Non-melanoma skin cancer (rare types),2010,Persons,50-54,20,1.4
Actual,Non-melanoma skin cancer (rare types),2010,Persons,55-59,26,2.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,60-64,56,4.7
Actual,Non-melanoma skin cancer (rare types),2010,Persons,65-69,74,8.1
Actual,Non-melanoma skin cancer (rare types),2010,Persons,70-74,85,12.1
Actual,Non-melanoma skin cancer (rare types),2010,Persons,75-79,107,19.5
Actual,Non-melanoma skin cancer (rare types),2010,Persons,80-84,136,31.1
Actual,Non-melanoma skin cancer (rare types),2010,Persons,85-89,83,31.5
Actual,Non-melanoma skin cancer (rare types),2010,Persons,90+,58,47.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,All ages combined,699,3.2
Actual,Non-melanoma skin cancer (rare types),2011,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2011,Persons,25-29,2,0.1
Actual,Non-melanoma skin cancer (rare types),2011,Persons,30-34,2,0.1
Actual,Non-melanoma skin cancer (rare types),2011,Persons,35-39,5,0.3
Actual,Non-melanoma skin cancer (rare types),2011,Persons,40-44,12,0.8
Actual,Non-melanoma skin cancer (rare types),2011,Persons,45-49,11,0.7
Actual,Non-melanoma skin cancer (rare types),2011,Persons,50-54,19,1.3
Actual,Non-melanoma skin cancer (rare types),2011,Persons,55-59,40,3.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,60-64,62,5.1
Actual,Non-melanoma skin cancer (rare types),2011,Persons,65-69,66,6.9
Actual,Non-melanoma skin cancer (rare types),2011,Persons,70-74,98,13.5
Actual,Non-melanoma skin cancer (rare types),2011,Persons,75-79,109,19.5
Actual,Non-melanoma skin cancer (rare types),2011,Persons,80-84,117,26.3
Actual,Non-melanoma skin cancer (rare types),2011,Persons,85-89,97,35.6
Actual,Non-melanoma skin cancer (rare types),2011,Persons,90+,49,37.3
Actual,Non-melanoma skin cancer (rare types),2011,Persons,All ages combined,690,3.1
Actual,Non-melanoma skin cancer (rare types),2012,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,10-14,2,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,20-24,4,0.2
Actual,Non-melanoma skin cancer (rare types),2012,Persons,25-29,2,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Persons,35-39,3,0.2
Actual,Non-melanoma skin cancer (rare types),2012,Persons,40-44,6,0.4
Actual,Non-melanoma skin cancer (rare types),2012,Persons,45-49,18,1.2
Actual,Non-melanoma skin cancer (rare types),2012,Persons,50-54,21,1.4
Actual,Non-melanoma skin cancer (rare types),2012,Persons,55-59,51,3.7
Actual,Non-melanoma skin cancer (rare types),2012,Persons,60-64,64,5.2
Actual,Non-melanoma skin cancer (rare types),2012,Persons,65-69,68,6.7
Actual,Non-melanoma skin cancer (rare types),2012,Persons,70-74,93,12.3
Actual,Non-melanoma skin cancer (rare types),2012,Persons,75-79,129,22.6
Actual,Non-melanoma skin cancer (rare types),2012,Persons,80-84,132,29.7
Actual,Non-melanoma skin cancer (rare types),2012,Persons,85-89,102,36.4
Actual,Non-melanoma skin cancer (rare types),2012,Persons,90+,68,48.3
Actual,Non-melanoma skin cancer (rare types),2012,Persons,All ages combined,764,3.4
Actual,Non-melanoma skin cancer (rare types),2013,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,05-09,1,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Persons,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Persons,25-29,2,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Persons,30-34,3,0.2
Actual,Non-melanoma skin cancer (rare types),2013,Persons,35-39,12,0.8
Actual,Non-melanoma skin cancer (rare types),2013,Persons,40-44,13,0.8
Actual,Non-melanoma skin cancer (rare types),2013,Persons,45-49,18,1.2
Actual,Non-melanoma skin cancer (rare types),2013,Persons,50-54,28,1.8
Actual,Non-melanoma skin cancer (rare types),2013,Persons,55-59,45,3.2
Actual,Non-melanoma skin cancer (rare types),2013,Persons,60-64,66,5.3
Actual,Non-melanoma skin cancer (rare types),2013,Persons,65-69,84,7.8
Actual,Non-melanoma skin cancer (rare types),2013,Persons,70-74,108,13.9
Actual,Non-melanoma skin cancer (rare types),2013,Persons,75-79,112,19.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,80-84,168,37.7
Actual,Non-melanoma skin cancer (rare types),2013,Persons,85-89,110,38.2
Actual,Non-melanoma skin cancer (rare types),2013,Persons,90+,78,52.1
Actual,Non-melanoma skin cancer (rare types),2013,Persons,All ages combined,850,3.7
Actual,Non-melanoma skin cancer (rare types),2014,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,15-19,1,0.1
Actual,Non-melanoma skin cancer (rare types),2014,Persons,20-24,4,0.2
Actual,Non-melanoma skin cancer (rare types),2014,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2014,Persons,30-34,3,0.2
Actual,Non-melanoma skin cancer (rare types),2014,Persons,35-39,11,0.7
Actual,Non-melanoma skin cancer (rare types),2014,Persons,40-44,12,0.7
Actual,Non-melanoma skin cancer (rare types),2014,Persons,45-49,27,1.8
Actual,Non-melanoma skin cancer (rare types),2014,Persons,50-54,34,2.2
Actual,Non-melanoma skin cancer (rare types),2014,Persons,55-59,37,2.6
Actual,Non-melanoma skin cancer (rare types),2014,Persons,60-64,70,5.5
Actual,Non-melanoma skin cancer (rare types),2014,Persons,65-69,88,7.9
Actual,Non-melanoma skin cancer (rare types),2014,Persons,70-74,119,14.6
Actual,Non-melanoma skin cancer (rare types),2014,Persons,75-79,122,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,80-84,128,28.6
Actual,Non-melanoma skin cancer (rare types),2014,Persons,85-89,128,43.4
Actual,Non-melanoma skin cancer (rare types),2014,Persons,90+,69,43.3
Actual,Non-melanoma skin cancer (rare types),2014,Persons,All ages combined,856,3.6
Actual,Non-melanoma skin cancer (rare types),2015,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,20-24,3,0.2
Actual,Non-melanoma skin cancer (rare types),2015,Persons,25-29,3,0.2
Actual,Non-melanoma skin cancer (rare types),2015,Persons,30-34,6,0.3
Actual,Non-melanoma skin cancer (rare types),2015,Persons,35-39,5,0.3
Actual,Non-melanoma skin cancer (rare types),2015,Persons,40-44,9,0.5
Actual,Non-melanoma skin cancer (rare types),2015,Persons,45-49,21,1.3
Actual,Non-melanoma skin cancer (rare types),2015,Persons,50-54,21,1.3
Actual,Non-melanoma skin cancer (rare types),2015,Persons,55-59,46,3.2
Actual,Non-melanoma skin cancer (rare types),2015,Persons,60-64,66,5.1
Actual,Non-melanoma skin cancer (rare types),2015,Persons,65-69,97,8.4
Actual,Non-melanoma skin cancer (rare types),2015,Persons,70-74,110,12.9
Actual,Non-melanoma skin cancer (rare types),2015,Persons,75-79,150,23.8
Actual,Non-melanoma skin cancer (rare types),2015,Persons,80-84,158,35.3
Actual,Non-melanoma skin cancer (rare types),2015,Persons,85-89,140,46.5
Actual,Non-melanoma skin cancer (rare types),2015,Persons,90+,95,56.5
Actual,Non-melanoma skin cancer (rare types),2015,Persons,All ages combined,930,3.9
Actual,Non-melanoma skin cancer (rare types),2016,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2016,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,20-24,2,0.1
Actual,Non-melanoma skin cancer (rare types),2016,Persons,25-29,5,0.3
Actual,Non-melanoma skin cancer (rare types),2016,Persons,30-34,4,0.2
Actual,Non-melanoma skin cancer (rare types),2016,Persons,35-39,5,0.3
Actual,Non-melanoma skin cancer (rare types),2016,Persons,40-44,11,0.7
Actual,Non-melanoma skin cancer (rare types),2016,Persons,45-49,18,1.1
Actual,Non-melanoma skin cancer (rare types),2016,Persons,50-54,30,1.9
Actual,Non-melanoma skin cancer (rare types),2016,Persons,55-59,50,3.4
Actual,Non-melanoma skin cancer (rare types),2016,Persons,60-64,72,5.5
Actual,Non-melanoma skin cancer (rare types),2016,Persons,65-69,101,8.5
Actual,Non-melanoma skin cancer (rare types),2016,Persons,70-74,114,12.8
Actual,Non-melanoma skin cancer (rare types),2016,Persons,75-79,155,23.8
Actual,Non-melanoma skin cancer (rare types),2016,Persons,80-84,157,34.5
Actual,Non-melanoma skin cancer (rare types),2016,Persons,85-89,144,47.1
Actual,Non-melanoma skin cancer (rare types),2016,Persons,90+,113,63.7
Actual,Non-melanoma skin cancer (rare types),2016,Persons,All ages combined,982,4.1
Actual,Non-melanoma skin cancer (rare types),2017,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2017,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,20-24,3,0.2
Actual,Non-melanoma skin cancer (rare types),2017,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2017,Persons,30-34,7,0.4
Actual,Non-melanoma skin cancer (rare types),2017,Persons,35-39,7,0.4
Actual,Non-melanoma skin cancer (rare types),2017,Persons,40-44,14,0.9
Actual,Non-melanoma skin cancer (rare types),2017,Persons,45-49,18,1.1
Actual,Non-melanoma skin cancer (rare types),2017,Persons,50-54,34,2.2
